,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,salary
29873,43,7,116666,4,15,6,2,5,2,0,0,0,35,18,1
29874,63,6,214143,0,13,6,8,5,0,0,0,0,40,19,0
29875,18,3,45316,9,7,0,3,3,0,1,0,0,20,18,0
29876,19,3,311974,15,2,0,13,0,0,0,0,0,40,37,0
29877,49,7,48495,6,9,6,6,5,0,0,0,0,45,18,0
29878,27,3,115945,14,14,6,6,5,0,0,0,0,45,18,1
29879,49,6,170846,14,14,4,6,4,0,1,0,0,40,18,0
29880,60,3,142922,6,9,6,7,5,0,0,0,0,50,18,0
29881,71,8,181301,6,9,6,14,5,0,0,0,0,40,18,0
29882,34,3,286675,6,9,6,8,5,0,0,0,0,40,18,0
29883,29,3,233168,0,13,6,2,2,0,1,0,0,46,18,1
29884,30,3,177304,1,10,6,5,5,0,0,0,0,44,18,0
29885,46,3,336984,6,9,0,1,3,0,0,0,0,17,18,0
29886,32,7,379412,12,11,6,7,5,0,0,0,0,40,18,0
29887,25,3,180778,6,9,0,7,4,0,0,0,0,75,18,0
29888,25,3,141876,14,14,0,2,1,0,0,0,0,45,23,0
29889,22,3,228306,1,10,3,3,2,0,1,0,0,40,18,1
29890,32,3,329993,1,10,6,8,5,0,0,0,0,50,18,0
29891,40,3,247469,7,16,6,2,2,0,1,0,0,30,18,1
29892,51,3,673764,14,14,0,2,4,0,0,27828,0,40,18,1
29893,20,3,155775,6,9,0,7,3,0,0,0,0,30,18,0
29894,34,3,81223,6,9,4,6,4,0,1,0,0,48,18,0
29895,40,3,236021,1,10,0,6,4,0,0,0,0,50,18,0
29896,34,4,103371,12,11,0,4,1,0,1,0,0,40,18,0
29897,19,3,199480,8,6,0,1,3,0,0,0,0,25,18,0
29898,53,3,152657,8,6,6,7,5,4,0,0,0,40,18,0
29899,42,5,460214,1,10,6,4,5,0,0,0,0,40,18,1
29900,38,3,91039,14,14,6,6,5,0,0,0,0,65,18,1
29901,41,3,197372,6,9,6,7,5,0,0,0,0,60,18,1
29902,64,8,267198,4,15,6,14,5,0,0,0,0,16,18,0
29903,30,4,111883,1,10,0,2,4,0,0,0,0,40,18,0
29904,20,3,66917,9,7,6,12,3,0,0,0,0,40,37,0
29905,19,3,292583,6,9,0,3,3,0,1,0,0,30,18,0
29906,20,3,391679,6,9,0,5,0,0,0,0,0,60,18,0
29907,35,3,475324,0,13,6,6,5,0,0,0,0,45,18,0
29908,33,7,218164,6,9,6,7,5,0,0,0,0,40,18,0
29909,43,7,101534,1,10,6,6,5,0,0,0,1902,15,18,1
29910,38,5,65706,1,10,4,6,1,0,1,0,0,38,18,0
29911,50,7,156606,1,10,6,6,2,0,1,0,0,30,18,0
29912,23,3,200967,6,9,4,3,3,0,1,0,0,10,18,0
29913,30,6,164493,1,10,0,4,3,0,1,0,0,10,18,0
29914,33,3,547886,0,13,2,6,1,4,1,0,0,40,18,0
29915,48,3,232145,6,9,4,13,4,0,0,0,0,40,18,0
29916,43,3,96421,0,13,4,2,1,0,1,0,0,24,12,0
29917,33,3,554206,1,10,0,9,4,4,0,0,0,40,0,0
29918,50,6,234143,14,14,6,6,5,4,0,0,0,45,18,1
29919,23,3,380544,1,10,6,4,5,0,0,0,0,40,18,1
29920,36,6,103886,1,10,4,1,4,0,0,0,0,50,18,0
29921,50,4,54709,6,9,4,4,1,0,1,0,0,46,18,0
29922,26,3,276548,6,9,6,5,2,0,1,0,0,20,18,0
29923,55,6,176046,14,14,6,2,2,0,1,0,2267,40,18,0
29924,37,3,114605,6,9,6,12,5,0,0,0,0,40,18,0
29925,43,3,323713,6,9,6,13,5,0,0,0,0,40,18,0
29926,38,7,261382,1,10,6,8,5,0,0,0,0,40,18,0
29927,42,3,223548,3,4,6,1,5,0,0,0,0,30,37,0
29928,47,7,355978,7,16,6,8,5,0,0,0,2002,45,18,0
29929,44,3,107218,0,13,6,6,5,3,0,0,0,40,18,0
29930,28,7,31717,6,9,6,7,5,0,0,0,0,40,18,0
29931,51,3,328947,1,10,1,4,4,0,1,0,0,40,18,0
29932,51,3,148431,6,9,6,7,5,0,0,0,0,40,18,0
29933,49,3,121602,0,13,6,6,5,0,0,0,0,40,18,0
29934,62,3,244087,7,16,6,2,5,0,0,15024,0,50,18,1
29935,31,3,83425,1,10,0,4,1,0,1,0,0,40,18,0
29936,29,3,157308,9,7,6,1,2,3,1,2829,0,14,0,0
29937,23,3,57898,1,10,0,12,4,0,0,0,0,30,18,0
29938,40,4,175304,1,10,4,5,4,0,1,0,0,40,18,0
29939,66,0,102663,3,4,6,6,5,0,0,0,0,50,18,0
29940,17,3,99175,9,7,0,3,4,0,1,0,0,20,18,0
29941,37,3,208358,1,10,6,7,5,0,0,0,0,40,18,1
29942,69,3,361561,4,15,6,2,5,0,0,0,0,3,18,0
29943,23,3,215115,0,13,0,4,4,0,1,0,0,40,18,0
29944,38,5,207066,6,9,6,6,5,0,0,0,0,42,18,1
29945,37,5,160910,6,9,6,7,5,0,0,0,0,40,18,0
29946,38,3,64879,1,10,4,5,4,0,1,0,0,40,18,0
29947,38,3,430035,5,5,6,12,5,0,0,0,0,54,37,0
29948,37,4,74163,0,13,0,2,4,0,1,0,0,40,18,0
29949,37,0,98389,6,9,6,6,5,0,0,0,0,50,18,1
29950,23,3,386019,5,5,0,12,1,0,0,0,0,70,18,0
29951,17,3,112795,8,6,0,3,3,0,1,0,0,15,18,0
29952,48,3,332465,0,13,6,2,5,0,0,0,0,35,18,0
29953,17,3,38611,9,7,0,4,3,0,1,0,0,23,18,0
29954,55,3,368797,14,14,6,6,5,0,0,0,1977,60,18,1
29955,35,3,24106,1,10,6,6,5,0,0,0,0,40,18,1
29956,68,8,108683,1,10,6,14,2,0,1,0,0,12,18,1
29957,35,7,241998,0,13,6,7,5,0,0,0,0,45,18,0
29958,53,3,312446,0,13,6,6,5,0,0,0,0,60,18,1
29959,43,3,69333,6,9,6,13,5,0,0,0,0,48,18,0
29960,36,3,172538,14,14,0,2,3,0,0,0,0,40,18,0
29961,24,3,275884,6,9,2,3,1,4,1,0,0,40,18,0
29962,45,3,43479,1,10,6,8,5,0,0,0,0,48,18,0
29963,34,3,199864,1,10,6,4,2,0,1,0,2057,40,18,0
29964,56,3,235197,6,9,0,4,4,0,1,0,0,38,18,0
29965,36,3,170376,6,9,6,7,5,0,0,0,0,45,18,1
29966,22,3,325179,1,10,0,2,3,0,0,0,0,50,18,0
29967,19,8,351195,5,5,0,14,0,0,0,0,1719,35,22,0
29968,33,3,141841,6,9,0,3,3,4,0,0,0,36,18,0
29969,48,3,207817,6,9,0,3,4,0,1,0,0,32,16,0
29970,20,3,137974,1,10,0,3,3,0,1,0,0,30,18,0
29971,64,0,161325,10,12,6,5,5,0,0,0,1887,50,18,1
29972,47,3,293623,9,7,6,7,5,0,0,0,0,40,28,0
29973,20,3,37783,1,10,0,3,4,0,1,0,0,25,18,0
29974,44,5,308027,0,13,4,6,4,4,1,0,0,40,18,0
29975,45,7,149218,0,13,6,12,5,0,0,0,0,77,18,0
29976,45,6,374450,6,9,6,8,2,0,1,5178,0,40,18,1
29977,45,6,61885,14,14,6,2,5,0,0,0,0,37,18,1
29978,27,4,291196,0,13,0,2,4,4,0,0,0,40,18,0
29979,41,3,45366,6,9,6,7,5,0,0,0,0,72,18,1
29980,20,3,203027,6,9,0,12,4,0,0,0,0,55,18,0
29981,54,0,223752,0,13,6,6,5,0,0,7688,0,40,23,1
29982,17,3,132680,8,6,0,3,3,0,1,0,1602,10,18,0
29983,50,3,155574,6,9,6,2,5,0,0,0,0,40,18,1
29984,31,4,193565,14,14,0,9,4,0,0,0,0,40,18,0
29985,49,7,123598,6,9,0,7,4,0,0,0,0,30,18,0
29986,44,3,456236,14,14,6,4,5,0,0,0,0,40,18,0
29987,49,3,163229,6,9,4,7,4,0,0,0,0,50,18,0
29988,28,6,419740,0,13,0,2,4,0,0,0,0,52,18,0
29989,43,6,118853,1,10,6,9,5,0,0,4386,0,99,18,1
29990,33,3,31449,10,12,4,13,1,1,1,0,0,40,18,0
29991,35,3,204163,1,10,4,13,1,4,1,0,0,55,18,0
29992,17,3,177629,9,7,0,5,3,0,1,0,0,20,18,0
29993,25,3,186370,6,9,6,1,5,0,0,0,0,40,18,0
29994,41,3,188307,6,9,4,7,1,0,1,0,0,40,18,0
29995,30,3,55481,14,14,0,9,1,0,0,0,0,45,21,0
29996,48,3,119471,12,11,6,3,5,3,0,0,0,56,0,1
29997,61,6,167347,1,10,6,4,5,0,0,0,0,35,18,0
29998,41,3,184378,6,9,2,7,4,0,0,0,0,40,18,0
29999,36,3,348960,6,9,0,9,4,0,0,0,0,50,18,0
30000,24,6,69640,1,10,0,11,4,0,0,0,0,40,18,0
30001,27,3,297457,6,9,0,4,3,4,0,0,0,40,18,0
30002,18,3,279593,9,7,0,2,3,0,1,0,0,2,18,0
30003,20,3,211968,1,10,0,2,3,0,1,0,0,15,18,0
30004,18,3,194561,1,10,0,3,3,0,0,0,0,12,18,0
30005,23,3,140414,6,9,6,7,5,0,0,0,0,40,18,0
30006,43,4,24763,14,14,6,2,5,0,0,0,1887,45,18,1
30007,38,4,462832,1,10,6,6,2,4,1,0,0,40,29,0
30008,36,3,48972,1,10,4,4,1,0,1,0,0,40,18,0
30009,28,7,35032,0,13,0,6,4,0,0,0,0,50,18,0
30010,47,3,228583,1,10,6,7,5,0,0,0,0,40,23,0
30011,51,3,392668,7,16,6,6,5,0,0,15024,0,84,18,1
30012,35,3,108140,0,13,6,6,5,0,0,0,0,40,18,1
30013,38,4,112497,0,13,6,11,5,0,0,0,0,60,18,0
30014,47,5,142581,1,10,6,4,5,4,0,0,0,40,18,1
30015,26,3,147982,9,7,4,7,4,0,1,0,0,40,18,0
30016,31,4,440129,1,10,4,11,4,0,0,0,0,40,18,1
30017,46,3,200734,1,10,4,4,1,4,1,0,0,35,29,0
30018,49,3,31807,1,10,0,6,1,0,1,0,0,40,18,0
30019,19,3,166153,6,9,0,5,3,0,1,0,0,30,18,0
30020,45,0,212954,1,10,6,12,5,0,0,0,0,50,18,0
30021,46,3,52291,0,13,6,2,5,0,0,7688,0,45,18,1
30022,70,7,303588,1,10,6,9,5,0,0,0,0,20,18,0
30023,19,3,96176,1,10,0,4,3,0,1,0,0,20,18,0
30024,46,3,184632,12,11,6,7,5,0,0,0,0,50,18,0
30025,20,3,137618,1,10,0,8,3,0,0,0,0,35,18,0
30026,17,3,160029,9,7,0,3,0,0,1,0,0,22,18,0
30027,43,3,178780,1,10,6,6,5,0,0,0,0,49,18,1
30028,19,3,39756,1,10,0,3,3,0,1,0,0,15,18,0
30029,37,3,35309,6,9,6,7,5,0,0,0,0,40,18,0
30030,51,3,117253,6,9,1,2,1,0,1,0,0,40,18,0
30031,40,6,303212,0,13,6,2,5,0,0,0,0,40,18,1
30032,24,3,214542,1,10,0,7,3,0,0,0,0,60,34,0
30033,31,3,342019,10,12,6,2,5,0,0,0,0,40,18,0
30034,59,3,126668,12,11,6,2,5,0,0,5178,0,50,18,1
30035,27,3,401508,6,9,0,3,1,4,1,0,0,40,18,0
30036,40,3,25005,0,13,6,2,5,0,0,15024,0,99,18,1
30037,30,7,85708,6,9,6,7,5,0,0,0,0,40,18,0
30038,28,3,115677,10,12,0,4,3,0,0,0,0,32,18,0
30039,25,3,144259,6,9,0,7,3,4,0,0,0,50,18,0
30040,22,3,197583,0,13,0,5,4,0,1,0,0,20,18,0
30041,21,4,142766,1,10,0,6,3,0,0,0,0,40,18,0
30042,67,8,132626,1,10,6,14,5,0,0,0,0,6,18,0
30043,35,0,185621,0,13,0,6,4,0,1,0,0,60,18,1
30044,54,6,29887,6,9,6,6,5,0,0,0,0,56,18,0
30045,36,3,117381,6,9,6,13,5,0,0,0,0,40,18,0
30046,29,3,211482,0,13,6,5,5,0,0,0,0,40,18,0
30047,32,5,90653,6,9,0,6,1,0,1,0,1380,40,18,0
30048,55,3,209535,6,9,4,8,4,0,0,0,0,40,18,0
30049,56,5,187873,14,14,4,4,1,0,1,0,0,40,18,0
30050,19,3,174732,1,10,0,3,3,4,0,0,0,25,18,0
30051,36,3,297847,6,9,0,3,4,4,1,0,2001,40,18,0
30052,58,3,110213,6,9,1,4,4,0,1,0,0,40,18,1
30053,35,3,162601,6,9,4,4,1,0,1,0,0,40,18,0
30054,44,3,108438,8,6,2,13,1,4,1,0,0,40,18,0
30055,40,0,132222,6,9,6,6,5,0,0,0,0,40,18,0
30056,18,3,174394,6,9,0,3,3,0,1,0,0,20,18,0
30057,71,7,322789,6,9,6,12,5,1,0,0,0,35,18,0
30058,51,5,72436,6,9,6,6,5,0,0,0,0,57,18,1
30059,27,8,60726,6,9,0,14,3,4,0,0,0,40,18,0
30060,20,3,190273,2,8,0,3,3,0,0,0,0,35,18,0
30061,33,8,393376,9,7,0,14,4,0,1,0,0,40,18,0
30062,34,3,140571,12,11,4,9,1,4,1,0,0,40,18,0
30063,28,3,584790,12,11,6,3,5,0,0,0,0,40,18,1
30064,23,3,197666,1,10,0,4,4,0,1,0,0,24,3,0
30065,36,3,245090,1,10,6,7,5,0,0,3137,0,50,22,0
30066,42,3,192569,4,15,4,2,4,0,1,0,0,39,18,1
30067,31,6,158291,0,13,0,7,4,0,0,8614,0,40,18,1
30068,19,8,113915,6,9,0,14,3,4,0,0,0,10,18,0
30069,38,6,287658,14,14,4,2,4,4,0,0,0,40,24,0
30070,22,3,192455,6,9,0,4,1,0,1,0,0,40,18,0
30071,36,3,317040,12,11,4,4,1,4,1,0,0,54,18,0
30072,36,3,218689,14,14,6,5,5,0,0,0,1977,50,18,1
30073,17,3,116626,9,7,0,1,3,0,0,0,1719,18,18,0
30074,30,5,48458,1,10,0,4,3,4,1,0,0,40,18,0
30075,35,7,241469,5,5,6,7,5,0,0,2635,0,30,18,0
30076,32,3,167990,14,14,0,6,4,0,0,14084,0,40,18,1
30077,42,3,261929,0,13,6,6,5,0,0,7688,0,40,18,1
30078,54,3,425804,1,10,0,6,4,0,1,0,0,45,18,1
30079,36,3,33394,0,13,6,5,5,0,0,0,1887,35,18,1
30080,58,3,72812,8,6,0,3,4,0,0,0,0,40,18,0
30081,39,3,89040,12,11,6,3,5,0,0,0,0,40,18,0
30082,62,6,164518,6,9,1,4,4,0,1,0,0,38,18,0
30083,51,3,182740,6,9,4,2,1,0,0,0,0,40,18,0
30084,52,3,361875,1,10,4,6,4,0,1,0,0,50,18,0
30085,25,3,197130,6,9,0,5,3,0,1,0,0,30,18,0
30086,26,3,340335,0,13,0,4,4,0,1,0,0,40,18,0
30087,26,3,293984,8,6,6,7,3,4,0,0,0,40,18,0
30088,59,4,261584,0,13,0,6,4,4,1,0,0,40,12,0
30089,21,3,170302,6,9,0,12,0,0,0,0,0,50,18,0
30090,45,3,481987,14,14,6,9,5,0,0,0,0,18,18,1
30091,26,3,88449,6,9,6,7,5,0,0,0,0,36,18,0
30092,68,7,261897,8,6,1,12,1,0,0,0,0,20,18,0
30093,60,3,250552,6,9,6,3,5,0,0,0,0,40,18,1
30094,65,3,88513,6,9,6,5,5,0,0,0,0,18,18,0
30095,41,3,168293,14,14,4,6,1,0,1,0,0,45,18,0
30096,34,3,283921,6,9,6,8,5,0,0,0,0,50,18,0
30097,28,3,407043,6,9,6,4,5,4,0,0,0,40,18,0
30098,40,3,63745,12,11,0,4,4,0,1,0,0,40,18,0
30099,57,3,49893,14,14,6,2,5,0,0,0,0,60,18,1
30100,37,3,241962,9,7,6,7,5,0,0,0,0,50,18,0
30101,34,3,338416,8,6,4,13,4,4,0,0,0,60,18,0
30102,21,8,212888,9,7,6,14,2,0,1,0,0,56,18,0
30103,57,5,310320,0,13,6,9,5,0,0,0,0,48,18,1
30104,55,3,359972,0,13,6,6,5,0,0,0,1887,40,18,1
30105,51,3,64643,6,9,0,12,4,0,0,0,0,60,23,0
30106,56,3,125000,0,13,6,4,5,0,0,0,0,40,18,1
30107,32,3,286675,1,10,0,6,4,0,0,0,0,60,18,0
30108,18,3,165532,1,10,0,5,3,0,0,0,0,15,18,0
30109,48,3,349986,12,11,5,2,4,0,0,0,0,40,18,0
30110,46,3,213140,0,13,6,2,5,0,0,0,0,40,23,1
30111,41,5,219155,4,15,6,2,5,0,0,0,0,50,32,1
30112,33,3,183612,6,9,6,8,5,0,0,0,0,20,18,0
30113,33,3,391114,6,9,0,1,3,0,0,0,0,40,18,0
30114,47,3,219632,13,3,5,13,0,0,0,0,0,40,37,0
30115,46,0,320124,6,9,6,6,2,1,1,15024,0,40,18,1
30116,40,3,799281,6,9,4,4,1,0,1,0,0,38,18,0
30117,42,3,657397,6,9,6,13,5,0,0,0,0,40,37,0
30118,31,4,373432,0,13,6,2,5,0,0,7298,0,55,18,1
30119,51,3,168660,9,7,6,1,5,0,0,0,0,40,18,0
30120,44,3,191149,1,10,4,4,1,0,1,0,0,57,18,0
30121,37,3,356824,6,9,2,9,1,0,1,0,0,40,18,0
30122,25,3,191782,9,7,0,13,3,4,1,0,0,40,18,0
30123,63,7,29859,3,4,6,12,5,0,0,7688,0,60,18,1
30124,52,3,204226,6,9,4,5,4,0,0,0,0,45,18,0
30125,42,6,246862,1,10,4,9,4,0,1,3325,0,40,18,0
30126,28,3,496526,6,9,0,4,4,0,1,0,0,40,18,0
30127,30,3,426431,14,14,0,2,4,0,0,10520,0,40,18,1
30128,34,3,84154,0,13,6,5,5,0,0,0,0,50,18,0
30129,37,5,45937,10,12,6,6,2,0,1,0,0,40,18,1
30130,31,3,130021,6,9,6,13,5,0,0,0,0,45,18,0
30131,35,3,63021,1,10,4,5,4,0,1,0,0,35,18,0
30132,25,3,367306,1,10,0,4,3,0,1,0,0,40,18,0
30133,38,3,65624,6,9,4,6,4,0,0,0,0,40,18,0
30134,43,7,144928,6,9,0,12,4,0,0,0,0,60,18,0
30135,22,3,117747,1,10,0,7,0,3,1,0,0,40,17,0
30136,18,3,266681,9,7,0,3,3,0,0,0,0,20,18,0
30137,26,3,152035,6,9,0,4,4,0,1,0,0,40,18,0
30138,36,3,190023,6,9,6,8,5,0,0,0,0,60,18,1
30139,43,3,233130,6,9,4,5,4,0,0,0,0,20,18,0
30140,21,3,149637,1,10,0,4,4,0,1,0,0,25,18,0
30141,62,5,224277,1,10,1,11,4,0,1,0,0,40,18,0
30142,26,3,121559,6,9,6,7,5,0,0,0,0,40,18,0
30143,54,7,230951,0,13,6,6,5,0,0,0,0,40,18,1
30144,18,3,345285,9,7,0,5,3,0,1,0,0,20,18,0
30145,65,7,28367,6,9,6,5,5,0,0,0,0,55,18,0
30146,41,3,320744,6,9,0,7,4,0,0,3325,0,50,18,0
30147,31,3,243773,5,5,0,3,1,0,1,0,0,20,18,0
30148,56,3,151474,5,5,4,5,1,0,1,0,0,40,18,0
30149,50,3,135465,0,13,6,6,5,0,0,0,0,50,18,1
30150,22,3,210781,0,13,0,4,3,0,1,0,0,35,18,0
30151,36,6,359001,1,10,6,11,5,0,0,0,0,48,18,0
30152,48,3,119471,7,16,6,2,5,3,0,0,0,40,32,1
30153,30,3,226396,6,9,6,3,2,0,1,0,0,30,18,0
30154,35,3,283122,1,10,6,9,5,0,0,0,0,45,18,0
30155,37,7,326400,6,9,6,8,5,0,0,0,0,30,18,0
30156,32,8,169186,6,9,6,14,5,0,0,0,0,5,18,0
30157,56,3,158752,14,14,6,6,2,0,1,0,0,50,18,0
30158,29,8,208406,6,9,0,14,4,0,0,0,0,35,18,0
30159,41,3,96741,10,12,4,5,1,0,0,0,0,40,18,0
30160,38,4,255191,6,9,0,3,4,0,0,0,0,40,18,0
30161,34,3,177733,5,5,2,13,1,0,1,0,0,35,28,0
30162,54,4,137815,2,8,0,3,3,0,0,4101,0,40,18,0
30163,36,8,187203,12,11,4,14,3,0,0,0,0,50,18,0
30164,42,3,168515,12,11,4,2,4,0,1,0,0,40,18,0
30165,33,3,122672,6,9,6,12,5,0,0,0,0,50,18,0
30166,21,3,195199,6,9,0,2,3,0,1,0,0,30,18,0
30167,69,6,179813,8,6,6,8,5,0,0,0,0,10,18,0
30168,32,3,178623,10,12,0,5,4,4,1,0,0,46,29,0
30169,50,3,41890,6,9,6,7,5,0,0,0,0,40,18,0
30170,40,3,373050,2,8,6,3,5,0,0,0,0,40,23,0
30171,45,3,80430,6,9,4,3,4,0,1,0,0,40,18,0
30172,31,3,198613,6,9,6,4,5,0,0,0,0,35,18,0
30173,24,3,330571,0,13,6,2,2,0,1,0,0,40,18,0
30174,28,3,209205,0,13,0,2,4,0,0,0,0,60,18,1
30175,21,3,132243,10,12,0,3,3,0,1,0,0,5,18,0
30176,43,7,237670,12,11,4,6,4,0,0,0,0,25,18,0
30177,22,3,193586,6,9,0,5,4,0,1,0,0,25,18,0
30178,62,7,197353,6,9,6,7,5,0,0,0,1740,40,18,0
30179,21,7,74538,1,10,0,9,4,0,0,0,0,25,18,0
30180,37,3,89718,1,10,6,8,5,0,0,0,0,45,18,0
30181,34,3,93169,1,10,4,3,1,4,1,0,0,40,18,0
30182,74,7,292915,0,13,6,6,5,0,0,0,1825,12,18,1
30183,43,3,328570,1,10,4,13,1,4,1,0,0,38,18,0
30184,25,3,312157,1,10,0,2,4,0,1,0,0,40,18,0
30185,43,3,193459,9,7,6,1,5,0,0,0,0,40,18,0
30186,23,3,236804,9,7,6,3,5,0,0,0,0,40,18,0
30187,33,3,126223,6,9,2,13,1,4,1,0,0,40,18,0
30188,51,4,172281,0,13,6,6,5,0,0,0,0,35,18,1
30189,64,3,153894,0,13,0,5,1,0,1,0,0,40,2,0
30190,35,3,331395,1,10,0,6,4,0,0,0,0,50,18,0
30191,69,7,92472,8,6,5,12,4,0,0,3273,0,45,18,0
30192,32,3,318647,0,13,6,6,5,0,0,0,0,48,18,1
30193,20,3,332931,1,10,0,3,3,0,1,0,0,40,18,0
30194,66,0,76212,6,9,6,8,5,0,0,0,0,50,18,1
30195,31,3,301168,1,10,0,7,4,0,0,0,0,40,31,0
30196,22,3,440969,1,10,0,3,3,0,1,0,0,24,18,0
30197,32,3,154950,4,15,0,2,4,0,0,0,0,40,18,0
30198,23,3,218343,10,12,0,5,3,0,1,0,0,40,18,0
30199,21,3,239577,1,10,0,4,3,0,0,0,0,40,18,0
30200,36,3,247936,6,9,6,3,2,3,1,0,0,2,8,0
30201,62,6,203525,3,4,6,7,5,0,0,2829,0,40,18,0
30202,24,3,182342,6,9,0,1,4,0,0,0,0,40,18,0
30203,45,3,25649,1,10,6,8,5,0,0,7298,0,50,18,1
30204,27,3,243569,9,7,6,1,5,0,0,3942,0,40,18,0
30205,38,3,187870,4,15,6,2,5,0,0,0,2415,90,18,1
30206,20,8,289116,1,10,0,14,3,0,1,0,0,5,18,0
30207,30,3,487330,1,10,6,13,5,0,0,0,0,30,18,0
30208,17,8,34019,8,6,0,14,3,0,0,0,0,20,18,0
30209,17,8,250541,9,7,0,14,3,4,0,0,0,8,18,0
30210,21,7,318987,12,11,6,12,5,0,0,0,0,40,18,0
30211,56,7,140558,6,9,6,5,5,0,0,0,0,40,18,0
30212,59,6,303455,14,14,1,2,1,0,1,4787,0,60,18,1
30213,37,7,76855,1,10,4,6,1,0,1,0,0,40,18,0
30214,52,3,308764,1,10,4,6,1,0,1,0,0,40,18,0
30215,50,5,339905,1,10,6,6,5,0,0,0,0,40,18,1
30216,55,3,227856,0,13,6,6,5,0,0,7298,0,60,18,1
30217,55,3,156430,0,13,6,2,5,0,0,0,0,40,18,1
30218,45,8,98265,6,9,4,14,4,0,1,0,0,40,18,0
30219,72,3,116640,1,10,6,2,5,0,0,3471,0,20,18,0
30220,39,3,187167,1,10,4,6,4,0,1,0,0,40,18,0
30221,28,3,184078,2,8,4,13,4,0,1,0,0,40,18,0
30222,38,3,108140,0,13,4,9,0,0,0,0,0,40,18,0
30223,44,3,150533,1,10,2,7,4,0,0,0,1876,55,18,0
30224,51,7,313702,6,9,0,5,4,0,0,0,0,40,18,0
30225,20,3,39803,1,10,0,3,3,0,0,0,1719,36,18,0
30226,25,3,252752,1,10,0,8,4,0,1,0,0,45,18,0
30227,52,3,111700,1,10,4,5,0,0,1,0,0,20,18,1
30228,45,3,361842,6,9,1,7,4,0,1,0,0,40,18,0
30229,17,3,231438,9,7,0,4,3,0,1,0,0,12,18,0
30230,20,3,178469,6,9,0,3,3,3,1,0,0,15,23,0
30231,64,6,116620,14,14,6,2,5,0,0,0,0,25,18,0
30232,34,3,112212,6,9,6,4,5,0,0,0,1485,40,18,0
30233,74,7,109101,1,10,6,6,5,0,0,0,0,4,18,0
30234,58,5,72998,9,7,4,7,4,4,1,14084,0,40,18,1
30235,44,3,147265,14,14,6,2,5,0,0,0,0,40,18,1
30236,23,4,314645,10,12,0,4,4,0,1,0,0,25,18,0
30237,23,3,444554,6,9,0,1,3,0,0,0,0,50,18,0
30238,27,3,129629,12,11,0,9,0,0,1,0,0,36,18,0
30239,34,3,106761,0,13,6,5,5,0,0,0,0,45,18,1
30240,18,3,189924,6,9,0,5,3,0,1,0,0,24,18,0
30241,33,3,311194,9,7,0,5,1,4,1,0,0,17,18,0
30242,50,7,89737,1,10,6,7,5,0,0,0,0,48,18,0
30243,47,3,49298,6,9,4,5,4,0,0,0,0,50,18,0
30244,50,0,190333,4,15,6,2,5,0,0,99999,0,55,18,1
30245,18,3,251923,9,7,0,5,3,0,1,0,0,15,18,0
30246,49,6,298445,4,15,6,2,2,0,1,0,1977,60,18,1
30247,34,3,180284,1,10,6,1,5,0,0,0,0,50,18,0
30248,51,3,154342,14,14,6,2,5,0,0,7688,0,45,18,1
30249,56,4,68658,1,10,6,6,5,0,0,0,0,40,18,1
30250,64,3,203783,6,9,1,4,1,0,1,0,0,8,18,0
30251,23,3,250037,1,10,0,12,4,0,1,0,0,50,18,0
30252,33,3,158688,1,10,6,8,5,0,0,0,0,40,18,0
30253,43,3,214781,14,14,6,6,5,0,0,0,0,45,18,0
30254,60,5,404023,6,9,4,6,4,0,0,10520,0,40,18,1
30255,57,4,109015,2,8,4,3,1,0,1,0,0,40,18,0
30256,22,3,194630,0,13,0,5,4,0,0,0,0,45,18,0
30257,23,3,239375,0,13,0,13,3,0,0,0,0,40,18,0
30258,54,3,35576,1,10,6,5,5,0,0,0,2415,50,18,1
30259,39,5,363630,6,9,6,4,5,4,0,7688,0,52,18,1
30260,32,7,182926,14,14,0,2,4,0,0,0,0,40,18,0
30261,20,3,117222,1,10,0,9,3,0,0,0,0,15,18,0
30262,30,3,110643,1,10,0,6,4,0,0,0,0,52,18,0
30263,56,7,170217,6,9,6,12,5,0,0,0,0,45,18,0
30264,34,3,193285,6,9,6,1,5,0,0,0,0,40,18,0
30265,32,3,161075,6,9,0,7,1,0,0,0,0,40,18,0
30266,59,3,322691,14,14,6,2,5,0,0,0,0,50,18,1
30267,19,3,229431,1,10,0,2,3,0,0,0,0,11,18,0
30268,60,8,106282,5,5,1,14,4,0,1,0,0,40,18,0
30269,29,3,105694,6,9,6,1,5,0,0,0,0,42,18,0
30270,24,3,199883,1,10,6,7,5,0,0,0,0,60,18,0
30271,41,4,100800,14,14,4,2,4,0,0,0,0,35,18,0
30272,23,3,256278,3,4,6,1,0,2,1,0,0,30,22,0
30273,32,3,156464,6,9,6,5,5,0,0,0,1902,50,18,1
30274,51,0,129525,6,9,0,5,0,0,0,0,0,40,23,0
30275,18,3,285013,6,9,0,5,3,0,0,0,0,10,18,0
30276,28,3,248911,1,10,0,6,3,0,1,0,0,40,23,0
30277,33,8,369386,1,10,6,14,2,0,1,5178,0,40,18,1
30278,38,3,219902,6,9,2,8,1,4,1,0,0,30,18,0
30279,29,3,375482,0,13,0,2,4,0,0,0,0,50,35,0
30280,25,3,169124,6,9,6,8,5,0,0,0,0,45,18,0
